ID,Target
802,0.25
803,0.2
804,0.15
805,0.15
809,0.2
810,0.15
817,0.1
819,0.15
821,0.1
824,0.1
825,0.1
826,0.3
830,0.05
831,0.3
832,0.1
833,0.05
837,0.2
839,0.15
840,0.1
841,0.05
842,0.2
843,0.06999999999999999
844,0.2
845,0.1
848,0.15
853,0.2
854,0.15
855,0.15
856,0.1
861,0.25
865,0.2
866,0.05
867,0.05
870,0.25
871,0.25
872,0.2
873,0.2
874,0.15
875,0.45
876,0.25
879,0.2
880,0.15
883,0.05
884,0.05
886,0.1
890,0.2
892,0.1
893,0.05
894,0.0
895,0.25
896,0.2
897,0.0
899,0.15
900,0.15
901,0.05
902,0.2
905,0.25
912,0.2
914,0.15
915,0.1
917,0.15
918,0.05
919,0.3
921,0.2
922,0.2
923,0.05
926,0.0
929,0.1
930,0.15
931,0.05
937,0.15
938,0.3
939,0.0
941,0.0
946,0.1
947,0.4
950,0.1
951,0.1
952,0.2
953,0.05
954,0.15
955,0.15
956,0.2
957,0.15
960,0.05
963,0.15
966,0.15
969,0.05
971,0.25
972,0.15
975,0.15
980,0.15
982,0.05
983,0.1
985,0.05
987,0.2
988,0.15
991,0.05
992,0.05
995,0.1
996,0.05
998,0.15
1001,0.05
1002,0.2
1004,0.2
1005,0.15
1010,0.15
1011,0.1
1012,0.15
1013,0.3
1014,0.05
1015,0.1
1016,0.05
1022,0.15
1023,0.05
1024,0.15
1025,0.21666666666666665
1026,0.25
1028,0.1
1029,0.25
1032,0.2
1034,0.3
1036,0.21666666666666665
1037,0.1
1039,0.15
1042,0.21666666666666665
1045,0.2
1046,0.1
1050,0.15
1052,0.3
1055,0.2
1057,0.1
1058,0.05
1060,0.15
1062,0.15
1063,0.2
1064,0.26666666666666666
1065,0.4
1066,0.2
1067,0.15
1068,0.15
1070,0.05
1072,0.15
1077,0.05
1078,0.15
1079,0.15
1081,0.05
1082,0.2
1093,0.1
1094,0.2
1102,0.1
1103,0.2
1106,0.0
1107,0.15
1112,0.05
1113,0.1
1114,0.15
1116,0.1
1118,0.25
1120,0.2
1121,0.05
1128,0.05
1130,0.15
1132,0.15
1135,0.3
1138,0.15
1139,0.05
1141,0.2
1143,0.15
1146,0.25
1148,0.21666666666666665
1149,0.1
1151,0.15
1152,0.21666666666666665
1153,0.15
1155,0.25
1157,0.2
1160,0.35
1161,0.25
1162,0.25
1164,0.26666666666666666
1168,0.1
1169,0.05
1174,0.05
1176,0.1125
1177,0.25
1178,0.05
1180,0.25
1181,0.0
1182,0.05
1185,0.2
1190,0.15
1194,0.15
1196,0.05
1199,0.25
1200,0.05
1201,0.1
1202,0.2
1206,0.15
1207,0.0
1208,0.15
1212,0.0
1216,0.2
1219,0.2
1221,0.1
1222,0.15
1225,0.1
1227,0.21666666666666665
1230,0.3
1231,0.2
1232,0.21666666666666665
1233,0.1
1234,0.26666666666666666
1235,0.05
1236,0.1
1237,0.05
1238,0.0
1239,0.1
1240,0.05
1241,0.15
1244,0.05
1245,0.1
1247,0.21666666666666665
1250,0.0
1251,0.0
1257,0.1
1259,0.15
1266,0.0
1267,0.15
1268,0.15
1270,0.15
1272,0.3
1273,0.05
1276,0.2
1278,0.1
1279,0.05
1283,0.15
1284,0.2
1286,0.15
1289,0.1
1290,0.1
1292,0.15
1293,0.15
1294,0.05
1296,0.05
1298,0.15
1299,0.05
1301,0.05
1304,0.1
1306,0.05
1308,0.15
1310,0.15
1311,0.05
1312,0.15
1315,0.15
1318,0.2
1319,0.15
1320,0.15
1323,0.1
1324,0.1
1325,0.3
1326,0.0
1329,0.05
1331,0.1
1332,0.15
1335,0.15
1336,0.15
1338,0.05
1340,0.2
1342,0.2
1345,0.15
1347,0.1
1349,0.2
1350,0.3
1351,0.15
1354,0.15
1355,0.16666666666666669
1356,0.2
1359,0.0
1361,0.1
1362,0.2
1363,0.1
1365,0.15
1366,0.15
1367,0.2
1368,0.1
1369,0.15
1370,0.0
1371,0.1
1372,0.05
1374,0.05
1375,0.25
1376,0.25
1379,0.175
1380,0.2
1383,0.21666666666666665
1387,0.1
1388,0.15
1389,0.25
1390,0.2
1394,0.05
1396,0.1
1397,0.0
1399,0.3
1400,0.21666666666666665
1402,0.05
1403,0.2
1404,0.1
1405,0.1
1407,0.15
1409,0.15
1413,0.05
1415,0.1
1416,0.15
1418,0.2
1422,0.15
1423,0.2
1425,0.1
1428,0.2
1429,0.05
1430,0.21666666666666665
1431,0.2
1432,0.05
1434,0.15
1435,0.15
1436,0.15
1438,0.05
1443,0.05
1445,0.25
1446,0.05
1453,0.15
1456,0.1
1458,0.05
1459,0.15
1460,0.15
1461,0.2
1462,0.2
1463,0.2
1466,0.2
1467,0.25
1469,0.05
1470,0.1
1471,0.05
1473,0.05
1476,0.1
1477,0.25
1481,0.21666666666666665
1482,0.2
1485,0.3
1486,0.16666666666666669
1490,0.05
1491,0.05
1493,0.05
1494,0.025
1500,0.2
1504,0.1
1506,0.1
1509,0.05
1512,0.05
1514,0.25
1518,0.21666666666666665
1520,0.1
1522,0.05
1525,0.1
1526,0.26666666666666666
1529,0.15
1530,0.25
1532,0.2
1533,0.05
1537,0.2
1542,0.25
1544,0.05
1545,0.15
1546,0.1
1549,0.15
1551,0.1
1552,0.2
1555,0.2
1556,0.15
1558,0.05
1560,0.15
1561,0.15
1562,0.15
1563,0.15
1566,0.1
1568,0.05
1570,0.15
1575,0.15
1577,0.05
1579,0.05
1581,0.1
1582,0.016666666666666666
1585,0.25
1586,0.1
1587,0.1
1593,0.25
1597,0.05
1599,0.05
1608,0.05
1609,0.21666666666666665
1612,0.21666666666666665
1615,0.15
1616,0.2
1618,0.05
1619,0.15
1624,0.15
1625,0.15
1627,0.05
1628,0.1
1635,0.15
1636,0.25
1637,0.2
1640,0.2
1642,0.1
1645,0.2
1647,0.05
1648,0.05
1650,0.0
1651,0.05
1653,0.15
1654,0.1
1655,0.15
1656,0.1
1657,0.3
1659,0.3
1661,0.1
1662,0.25
1663,0.15
1664,0.05
1671,0.2
1673,0.21666666666666665
1674,0.05
1678,0.2
1680,0.2
1682,0.3
1687,0.15
1689,0.0
1690,0.15
1691,0.0
1692,0.1
1696,0.15
1701,0.1
1702,0.15
1705,0.21666666666666665
1707,0.25
1711,0.2
1714,0.0
1715,0.05
1716,0.26666666666666666
1717,0.0
1719,0.15
1723,0.15
1725,0.2
1726,0.05
1728,0.15
1730,0.05
1731,0.016666666666666666
1736,0.1
1742,0.2
1745,0.15
1747,0.05
1749,0.05
1750,0.0
1751,0.15
1752,0.15
1753,0.2
1754,0.1
1758,0.0
1759,0.15
1760,0.3
1761,0.2
1763,0.2
1765,0.05
1767,0.05
1768,0.15
1769,0.0
1774,0.1
1775,0.05
1776,0.15
1777,0.05
1779,0.2
1780,0.05
1783,0.05
1784,0.2
1785,0.25
1789,0.2
1790,0.15
1792,0.15
1793,0.26666666666666666
1795,0.05
1796,0.1
1798,0.2
1802,0.1
1803,0.1
1805,0.15
1806,0.1
1809,0.15
1810,0.05
1812,0.25
1813,0.1
1814,0.1
1815,0.35
1817,0.15
1818,0.35
1819,0.2
1820,0.1
1821,0.1
1823,0.05
1826,0.2
1827,0.05
1829,0.0
1831,0.1
1833,0.15
1834,0.15
1837,0.05
1838,0.15
1839,0.05
1840,0.1
1841,0.15
1842,0.05
1844,0.35
1845,0.0
1846,0.0
1847,0.2
1850,0.15
1851,0.25
1852,0.05
1860,0.2
1862,0.2
1864,0.25
1865,0.05
1866,0.15
1867,0.0
1870,0.15
1871,0.0
1872,0.15
1873,0.15
1874,0.1
1876,0.3
1878,0.25
1879,0.1
1884,0.05
1885,0.15
1888,0.0
1893,0.0
1897,0.2
1901,0.05
1902,0.2
1903,0.15
1905,0.0
1907,0.05
1908,0.05
1919,0.15
1921,0.15
1926,0.1
1928,0.15
1930,0.15
1933,0.0
1934,0.1
1935,0.1
1939,0.1
1940,0.2
1942,0.05
1943,0.3
1945,0.15
1946,0.05
1948,0.05
1949,0.15
1952,0.05
1953,0.15
1955,0.21666666666666665
1959,0.45
1963,0.2
1965,0.1
1967,0.2
1968,0.0
1969,0.05
1970,0.05
1973,0.15
1977,0.05
1978,0.05
1979,0.3
1988,0.2
1991,0.25
1994,0.05
1996,0.1
1997,0.2
1998,0.1
2000,0.2
2002,0.1
2004,0.26666666666666666
2007,0.05
2008,0.05
2010,0.1
2011,0.1
2012,0.1
2015,0.1
2018,0.1
2019,0.15
2023,0.2
2024,0.1
2026,0.2
2028,0.05
2029,0.15
2031,0.2
2033,0.05
2034,0.05
2037,0.0
2038,0.2
2039,0.1
2040,0.2
2042,0.05
2045,0.05
2048,0.05
2049,0.05
2050,0.15
2057,0.25
2061,0.2
2063,0.15
2067,0.05
2069,0.15
2070,0.2
2072,0.1
2073,0.2
2075,0.05
2076,0.2
2081,0.2
2082,0.1
2084,0.05
2085,0.1
2086,0.21666666666666665
2088,0.2
2092,0.2
2093,0.0
2094,0.15
2096,0.25
2102,0.2
2103,0.25
2104,0.05
2108,0.2
2109,0.15
2111,0.05
2113,0.1
2116,0.1
2117,0.0
2118,0.1
2119,0.05
2120,0.15
2121,0.05
2124,0.05
2125,0.05
2126,0.0
2127,0.15
2131,0.2
2133,0.1
2134,0.15
2136,0.05
2137,0.15
2139,0.26666666666666666
2144,0.05
2145,0.1
2146,0.15
2149,0.25
2150,0.25
2151,0.15
2152,0.05
2153,0.15
2157,0.3
2158,0.25
2159,0.1
2161,0.0
2163,0.2
2166,0.05
2169,0.4
2171,0.15
2177,0.15
2179,0.05
2182,0.15
2184,0.15
2185,0.1
2186,0.15
2187,0.2
2188,0.15
2189,0.15
2190,0.05
2194,0.2
2195,0.1
2196,0.05
2198,0.15
2199,0.2
2200,0.05
2201,0.1
2203,0.15
2208,0.1
2209,0.15
2210,0.15
2211,0.15
2213,0.05
2214,0.35
2215,0.2
2216,0.05
2218,0.225
2222,0.05
2224,0.15
2229,0.1
2230,0.05
2234,0.2
2235,0.1
2237,0.21666666666666665
2239,0.2
2241,0.25
2242,0.05
2243,0.15
2244,0.15
2245,0.1
2248,0.15
2251,0.05
2253,0.1
2254,0.15
2257,0.15
2261,0.1
2262,0.21666666666666665
2266,0.1
2269,0.15
2275,0.3
2278,0.05
2279,0.15
2283,0.1
2284,0.0
2285,0.1
2286,0.15
2287,0.3
2289,0.26666666666666666
2290,0.05
2291,0.21666666666666665
2293,0.2
2300,0.05
2301,0.05
2302,0.15
2303,0.1
2304,0.1
2305,0.16666666666666669
2306,0.05
2307,0.21666666666666665
2308,0.25
2311,0.2
2313,0.05
2315,0.05
2316,0.15
2318,0.2
2322,0.15
2323,0.05
2325,0.1
2327,0.2
2328,0.05
2329,0.35
2330,0.2
2332,0.15
2333,0.1625
2334,0.05
2337,0.05
2338,0.05
2341,0.1
2344,0.26666666666666666
2345,0.1
2347,0.1
2348,0.05
2349,0.15
2350,0.2
2351,0.0
2358,0.1
2359,0.1
2361,0.05
2363,0.2
2364,0.05
2366,0.35
2369,0.2
2370,0.1
2373,0.0
2375,0.15
2377,0.25
2384,0.26666666666666666
2385,0.05
2386,0.05
2387,0.2
2388,0.35
2392,0.21666666666666665
2393,0.2
2394,0.21666666666666665
2395,0.3
2396,0.21666666666666665
2397,0.1
2400,0.21666666666666665
2401,0.05
2403,0.2
2407,0.1
2408,0.05
2410,0.1
2414,0.2
2416,0.15
2421,0.2
2422,0.26666666666666666
2423,0.25
2425,0.05
2430,0.0
2433,0.15
2434,0.0
2437,0.05
2438,0.15
2439,0.26666666666666666
2440,0.25
2442,0.15
2444,0.0
2449,0.1
2456,0.21666666666666665
2458,0.05
2462,0.05
2463,0.05
2464,0.05
2465,0.15
2466,0.1
2470,0.25
2476,0.21666666666666665
2478,0.2
2482,0.1
2483,0.21666666666666665
2484,0.25
2487,0.2
2488,0.1
2493,0.25
2494,0.15
2495,0.15
2499,0.21666666666666665
2501,0.2
2503,0.2
2504,0.05
2507,0.21666666666666665
2509,0.05
2511,0.2
2512,0.0
2515,0.15
2516,0.05
2517,0.21666666666666665
2521,0.1
2525,0.15
2527,0.025
2528,0.0
2529,0.0
2530,0.25
2531,0.3
2533,0.2
2537,0.05
2538,0.21666666666666665
2539,0.0
2541,0.2
2542,0.26666666666666666
2543,0.1
2544,0.05
2545,0.3
2546,0.05
2548,0.15
2549,0.15
2555,0.15
2556,0.05
2558,0.15
2561,0.05
2563,0.05
2566,0.35
2567,0.26666666666666666
2572,0.1
2573,0.05
2574,0.2
2578,0.25
2580,0.05
2581,0.15
2582,0.2
2586,0.05
2588,0.15
2589,0.2
2591,0.21666666666666665
2594,0.0
2595,0.1
2596,0.05
2597,0.1
2599,0.15
2600,0.2
2601,0.15
2611,0.05
2613,0.2
2614,0.1
2615,0.2
2616,0.05
2617,0.05
2618,0.1
2619,0.0
2626,0.25
2630,0.05
2632,0.15
2636,0.25
2639,0.0
2642,0.15
2644,0.2
2647,0.2
2648,0.05
2649,0.15
2651,0.05
2652,0.075
2656,0.05
2658,0.15
2664,0.15
2667,0.18
2669,0.05
2670,0.15
2671,0.2
2672,0.1
2673,0.15
2678,0.35
2679,0.15
2682,0.1
2684,0.2
2685,0.05
2687,0.15
2689,0.15
2700,0.15
2701,0.2
2702,0.15
2704,0.0
2707,0.15
2710,0.1
2713,0.21666666666666665
2715,0.15
2716,0.0
2724,0.2
2726,0.25
2727,0.1
2728,0.25
2730,0.15
2731,0.3
2733,0.05
2736,0.2
2737,0.05
2739,0.3
2740,0.05
2741,0.05
2745,0.3
2747,0.05
2749,0.0
2751,0.2
2752,0.2
2759,0.1
2760,0.15
2764,0.2
2766,0.21666666666666665
2769,0.1
2772,0.35
2773,0.15
2774,0.15
2776,0.1
2779,0.21666666666666665
2782,0.05
2783,0.1
2788,0.15
2789,0.1
2791,0.1
2793,0.1
2794,0.15
2796,0.15
2801,0.05
2803,0.1
2804,0.1
2805,0.2
2806,0.05
2808,0.05
2809,0.2
2812,0.05
2814,0.15
2815,0.15
2816,0.1
2817,0.25
2819,0.45
2821,0.15
2822,0.1
2825,0.05
2827,0.2
2829,0.15
2830,0.3
2831,0.2
2833,0.2
2838,0.0
2839,0.2
2843,0.05
2845,0.15
2849,0.2
2850,0.2
2852,0.1
2859,0.2
2861,0.2
2862,0.1
2863,0.15
2865,0.05
2866,0.05
2867,0.0
2869,0.15
2871,0.2
2872,0.2
2873,0.05
2874,0.25
2876,0.1
2877,0.0
2880,0.25
2881,0.1
2882,0.05
2885,0.4
2886,0.25
2888,0.15
2889,0.1
2891,0.05
2892,0.2
2893,0.05
2897,0.25
2898,0.1
2899,0.21666666666666665
2901,0.05
2903,0.15
2904,0.15
2905,0.05
2906,0.05
2908,0.0
2910,0.15
2913,0.1
2914,0.2
2915,0.15
2917,0.1
2918,0.1
2919,0.05
2920,0.05
2921,0.0
2922,0.1
2925,0.25
2926,0.11666666666666667
2927,0.21666666666666665
2928,0.25
2929,0.15
2930,0.05
2936,0.15
2944,0.15
2949,0.0
2950,0.15
2951,0.35
2952,0.2
2955,0.05
2957,0.45
2959,0.1
2960,0.2
2961,0.25
2963,0.3
2966,0.15
2967,0.05
2968,0.1
2969,0.05
2970,0.3
2972,0.05
2973,0.06666666666666667
2974,0.15
2975,0.15
2976,0.4
2980,0.2
2983,0.21666666666666665
2984,0.15
2986,0.3
2988,0.1
2989,0.2
2990,0.15
2991,0.3
2994,0.21666666666666665
2995,0.25
2997,0.15
3000,0.05
3001,0.05
3002,0.15
3003,0.05
3005,0.05
3007,0.05
3008,0.15
3009,0.1
3011,0.15
3012,0.1
3015,0.2
3017,0.05
3019,0.1
3022,0.25
3025,0.1
3027,0.05
3028,0.25
3030,0.21666666666666665
3031,0.0
3033,0.15472972972972973
3035,0.15
3036,0.1
3037,0.2
3039,0.1
3041,0.05
3046,0.15
3047,0.05
3048,0.2
3050,0.1
3051,0.05
3053,0.1
3055,0.1
3056,0.05
3058,0.3
3060,0.25
3062,0.2
3063,0.1
3064,0.3
3065,0.1
3067,0.05
3069,0.2
3070,0.1
3072,0.3
3073,0.15
3074,0.15
3079,0.2
3080,0.2
3083,0.2
3084,0.2
3089,0.21666666666666665
3093,0.1
3094,0.11666666666666667
3096,0.15
3098,0.35
3100,0.2
3101,0.1
3102,0.0
3104,0.05
3105,0.1
3106,0.21666666666666665
3109,0.2125
3110,0.25
3111,0.15
3113,0.1
3115,0.26666666666666666
3116,0.21666666666666665
3120,0.2
3122,0.1
3124,0.21666666666666665
3128,0.15
3129,0.15
3130,0.05
3132,0.1
3133,0.2
3135,0.1
3138,0.175
3139,0.25
3140,0.15
3143,0.2
3146,0.2
3148,0.15
3149,0.15
3150,0.1
3152,0.15
3153,0.15
3154,0.25
3155,0.21666666666666665
3159,0.35
3162,0.05
3163,0.15
3164,0.3
3166,0.05
3167,0.05
3168,0.15
3171,0.1
3172,0.05
3173,0.15
3177,0.15
3181,0.2
3183,0.15
3185,0.05
3186,0.1
3190,0.15
3192,0.15
3193,0.2
3194,0.05
3195,0.2
3197,0.1
3200,0.05
3201,0.1
3206,0.15
3207,0.1
3208,0.1
3210,0.05
3211,0.15
3214,0.25
3216,0.05
3217,0.15
3218,0.05
3219,0.25
3223,0.15
3224,0.2
3227,0.05
3229,0.15
3230,0.15
3231,0.05
3232,0.2
3234,0.05
3241,0.35
3242,0.15
3244,0.05
3246,0.1
3248,0.1
3249,0.15
3250,0.15
3252,0.2
3253,0.05
3254,0.15
3255,0.05
3257,0.1
3260,0.2
3264,0.1
3266,0.25
3267,0.2
3268,0.25
3270,0.2
3271,0.15
3274,0.05
3275,0.15
3276,0.15
3278,0.0
3282,0.15
3284,0.15
3287,0.06666666666666667
3288,0.1
3289,0.1
3291,0.1
3292,0.05
3293,0.1
3294,0.2
3296,0.1
3298,0.1
3302,0.15
3303,0.3
3304,0.15
3306,0.2
3307,0.2
3309,0.21666666666666665
3310,0.15
3311,0.05
3312,0.05
3315,0.1
3316,0.15
3320,0.05
3322,0.1
3324,0.1
3325,0.2
3326,0.15
3329,0.2
3331,0.15
3332,0.05
3334,0.15
3336,0.2
3337,0.2
3339,0.1
3340,0.1
3341,0.05
3345,0.15
3348,0.2
3350,0.1
3352,0.05
3354,0.2
3355,0.0
3356,0.05
3357,0.15
3360,0.1
3361,0.1
3362,0.15
3363,0.15
3364,0.2
3365,0.05
3366,0.05
3367,0.1
3372,0.05
3374,0.15
3375,0.25
3376,0.05
3377,0.05
3378,0.25
3380,0.15
3381,0.2
3382,0.2
3385,0.2
3386,0.15
3389,0.25
3390,0.25
3391,0.1
3393,0.05
3394,0.0
3401,0.15
3403,0.15
3404,0.0
3406,0.05
3407,0.05
3410,0.05
3411,0.1
3414,0.15
3416,0.1
3418,0.15
3419,0.0
3421,0.05
3422,0.1
3423,0.15
3424,0.25
3426,0.05
3427,0.2
3429,0.0
3431,0.25
3433,0.15
3435,0.15
3436,0.2
3437,0.1
3438,0.05
3442,0.2
3444,0.26666666666666666
3447,0.2
3450,0.55
3451,0.05
3454,0.1
3455,0.15
3456,0.15
3459,0.1
3460,0.2
3461,0.05
3463,0.2
3465,0.15
3468,0.15
3469,0.15
3470,0.05
3472,0.05
3473,0.21666666666666665
3475,0.2
3476,0.15
3478,0.35
3479,0.175
3481,0.05
3483,0.05
3484,0.15
3485,0.2
3488,0.0
3489,0.15
3490,0.15
3494,0.0
3498,0.0
3501,0.15
3503,0.25
3506,0.15
3507,0.15
3509,0.1
3510,0.1
3511,0.1
3512,0.15
3514,0.15
3517,0.1
3519,0.1
3521,0.05
3522,0.15
3524,0.05
3526,0.05
3527,0.05
3529,0.1
3534,0.21666666666666665
3536,0.1
3539,0.05
3540,0.0
3541,0.1
3542,0.05
3543,0.2
3544,0.2
3545,0.25
3547,0.1
3548,0.05
3549,0.1
3553,0.25
3555,0.05
3556,0.15
3557,0.15
3558,0.1
3564,0.15
3565,0.2
3566,0.11666666666666665
3568,0.25
3569,0.15
3571,0.2
3574,0.05
3576,0.15
3579,0.1
3582,0.05
3583,0.1
3585,0.2
3586,0.15
3588,0.15
3589,0.15
3590,0.25
3591,0.2
3593,0.2
3594,0.2
3596,0.15
3597,0.1
3598,0.15
3600,0.2
3601,0.25
3602,0.25
3603,0.2
3606,0.05
3610,0.15
3611,0.1
3612,0.0
3614,0.2
3617,0.15
3618,0.45
3619,0.1
3621,0.1
3622,0.15
3624,0.1
3627,0.15
3628,0.1
3634,0.15
3637,0.2
3638,0.125
3643,0.15
3644,0.05
3646,0.05
3648,0.21666666666666665
3651,0.25
3652,0.0
3654,0.0
3656,0.05
3658,0.15
3659,0.21666666666666665
3661,0.0
3663,0.15
3664,0.1
3665,0.15
3668,0.2
3669,0.6
3670,0.1
3671,0.15
3673,0.25
3674,0.15
3676,0.2
3678,0.25
3679,0.15
3683,0.0
3684,0.05
3685,0.05
3687,0.3
3693,0.3
3696,0.15
3698,0.1
3700,0.15
3702,0.1
3706,0.0
3707,0.25
3716,0.15
3720,0.05
3721,0.1
3723,0.21666666666666665
3725,0.0
3726,0.05
3734,0.15
3735,0.05
3736,0.2
3737,0.21666666666666665
3739,0.2
3740,0.2
3743,0.35
3746,0.05
3749,0.15
3754,0.1
3756,0.2
3757,0.15
3759,0.21666666666666665
3762,0.05
3763,0.25
3766,0.05
3769,0.26666666666666666
3770,0.25
3776,0.35
3777,0.21666666666666665
3778,0.2
3781,0.15
3783,0.1
3787,0.05
3788,0.05
3791,0.1
3792,0.2
3793,0.25
3794,0.35
3795,0.1
3797,0.15
3800,0.20714285714285713
3802,0.0
3804,0.21666666666666665
3805,0.15
3807,0.05
3809,0.05
3811,0.1
3815,0.1
3816,0.3
3819,0.1
3821,0.05
3822,0.25
3823,0.15
3824,0.1
3825,0.15
3827,0.25
3829,0.3
3830,0.1
3831,0.15
3833,0.15
3838,0.1
3842,0.2
3844,0.25
3845,0.2
3848,0.05
3849,0.1
3851,0.25
3855,0.0
3856,0.05
3858,0.25
3859,0.26666666666666666
3862,0.15
3865,0.1
3866,0.2
3869,0.0
3873,0.05
3876,0.1
3877,0.2
3878,0.1
3883,0.1
3886,0.21666666666666665
3887,0.2
3890,0.2
3894,0.1
3898,0.2
3899,0.15
3901,0.25
3902,0.26666666666666666
3903,0.2
3904,0.1
3909,0.15
3911,0.05
3914,0.11666666666666667
3916,0.0
3917,0.1
3918,0.21666666666666665
3919,0.25
3921,0.05
3922,0.05
3926,0.15
3928,0.0625
3929,0.2
3932,0.15
3933,0.25
3936,0.2
3938,0.35
3940,0.21666666666666665
3942,0.25
3944,0.15
3946,0.3
3948,0.05
3949,0.0
3951,0.1
3953,0.2
3954,0.25
3955,0.15
3959,0.05
3960,0.05
3963,0.15
3964,0.21666666666666665
3965,0.05
3967,0.2
3968,0.05
3969,0.0
3974,0.05
3975,0.15
3980,0.1
3981,0.3
